booking_id,customer_id,room_id,hotel_id,check_in_date,check_out_date,booking_date,nights,price,discount_percent,discounted_price,revenue,is_canceled,lead_time,no_of_guests,market_segment,booking_channel,meal_plan,rating,booking_time,payment_method,room_type
BKG040400,CID6192,247,50,2024-09-29,2024-09-30,2024-09-11,1,1611.9,25,1208.93,1208.93,0,18,1,Online,OYO Website,Breakfast Included,,17:05,Debit Card,Deluxe
BKG040401,CID6041,107,22,2024-07-26,2024-07-29,2024-07-16,3,5820.66,5,5529.63,5529.63,0,10,1,Walk-in,Walk-in,No Meal,3.8,13:14,Net Banking,Deluxe
BKG040402,CID7378,189,38,2024-04-20,2024-04-23,2024-04-18,3,17293.96,5,16429.26,16429.26,0,2,1,OTA,Booking.com,Breakfast Included,,15:30,UPI,Suite
BKG040403,CID5554,177,36,2024-03-16,2024-03-20,2024-02-26,4,8572.42,10,7715.18,7715.18,0,19,2,OTA,MakeMyTrip,Half Board,,12:12,Cash,Deluxe
BKG040404,CID7389,152,31,2024-09-15,2024-09-16,2024-08-28,1,2316.97,30,1621.88,1621.88,0,18,2,Travel Agent,MakeMyTrip,Full Board,4.3,21:32,Wallet,Deluxe
BKG040405,CID1714,8,2,2024-09-19,2024-09-20,2024-08-23,1,2797.66,5,2657.78,2657.78,0,27,2,Corporate,Corporate Direct,Breakfast Included,3.3,13:21,Wallet,Premium
BKG040406,CID3571,161,33,2024-12-18,2024-12-19,2024-12-17,1,1312.19,0,1312.19,1312.19,0,1,1,Corporate,Corporate Direct,Full Board,2.8,17:57,Debit Card,Standard
BKG040407,CID2488,41,9,2024-06-20,2024-06-21,2024-06-08,1,712.1,0,712.1,712.1,0,12,1,Walk-in,Walk-in,Breakfast Included,4.1,21:59,Wallet,Standard
BKG040408,CID0064,123,25,2024-02-22,2024-02-24,2024-01-03,2,5105.96,20,4084.77,4084.77,0,50,1,OTA,Booking.com,Breakfast Included,3.5,21:42,Cash,Premium
BKG040409,CID7122,254,51,2024-04-28,2024-05-04,2024-04-21,6,33096.15,10,29786.54,29786.54,0,7,4,Walk-in,Walk-in,Breakfast Included,4.4,20:37,Wallet,Suite
BKG040410,CID0148,46,10,2024-09-13,2024-09-14,2024-08-30,1,1133.14,20,906.51,906.51,0,14,2,Online,OYO Website,No Meal,4.4,15:15,Credit Card,Standard
BKG040411,CID1490,112,23,2024-03-17,2024-03-18,2024-03-05,1,2104.48,10,1894.03,1894.03,0,12,2,Online,OYO App,Breakfast Included,3.8,23:37,Debit Card,Deluxe
BKG040412,CID7262,4,1,2024-04-16,2024-04-20,2024-04-05,4,22797.26,10,20517.53,20517.53,0,11,4,OTA,Agoda,No Meal,4.1,14:55,Credit Card,Suite
BKG040413,CID4924,284,57,2024-04-04,2024-04-07,2024-04-02,3,16472.86,25,12354.64,0.0,1,2,2,Walk-in,Walk-in,Full Board,3.3,20:43,Cash,Suite
BKG040414,CID3502,27,6,2024-04-28,2024-05-01,2024-04-26,3,8351.53,30,5846.07,5846.07,0,2,4,Online,OYO App,No Meal,3.3,19:10,Net Banking,Deluxe
BKG040415,CID1878,112,23,2024-08-24,2024-08-26,2024-08-19,2,3915.71,30,2741.0,2741.0,0,5,1,Online,OYO App,Half Board,1.7,22:32,Debit Card,Deluxe
BKG040416,CID5617,254,51,2024-06-23,2024-06-26,2024-06-21,3,18223.37,30,12756.36,12756.36,0,2,2,Corporate,Corporate Direct,Breakfast Included,4.1,16:19,Wallet,Suite
BKG040417,CID5707,67,14,2024-02-26,2024-03-01,2024-02-26,4,9564.18,0,9564.18,0.0,1,0,4,Walk-in,Walk-in,No Meal,4.5,16:54,Net Banking,Deluxe
BKG040418,CID4114,71,15,2024-10-13,2024-10-15,2024-09-22,2,2779.8,20,2223.84,2223.84,0,21,1,OTA,MakeMyTrip,No Meal,4.1,19:07,UPI,Standard
BKG040419,CID5185,87,18,2024-04-12,2024-04-17,2024-04-08,5,7181.72,25,5386.29,5386.29,0,4,1,Walk-in,Walk-in,Full Board,3.3,07:34,Debit Card,Deluxe
BKG040420,CID1578,297,60,2024-03-25,2024-03-28,2024-03-22,3,8099.93,10,7289.94,7289.94,0,3,1,Walk-in,Walk-in,Breakfast Included,4.0,10:10,Credit Card,Deluxe
BKG040421,CID3936,94,19,2024-11-12,2024-11-14,2024-11-08,2,9702.94,25,7277.2,7277.2,0,4,2,OTA,Agoda,Breakfast Included,3.8,17:19,Wallet,Suite
BKG040422,CID0881,291,59,2024-08-13,2024-08-17,2024-07-07,4,6101.75,5,5796.66,0.0,1,37,2,Corporate,Corporate Direct,Half Board,4.2,22:08,Credit Card,Standard
BKG040423,CID2121,292,59,2024-06-12,2024-06-15,2024-06-10,3,4742.56,10,4268.3,4268.3,0,2,2,Corporate,Corporate Direct,Half Board,4.7,09:16,Debit Card,Deluxe
BKG040424,CID6530,27,6,2024-07-10,2024-07-12,2024-07-03,2,5001.71,5,4751.62,4751.62,0,7,2,Online,OYO Website,No Meal,3.7,21:01,Credit Card,Deluxe
BKG040425,CID1063,97,20,2024-07-18,2024-07-19,2024-07-05,1,2060.62,25,1545.46,1545.46,0,13,1,OTA,Goibibo,No Meal,3.8,07:36,UPI,Deluxe
BKG040426,CID2291,314,63,2024-09-04,2024-09-10,2024-08-24,6,29288.55,0,29288.55,29288.55,0,11,1,Corporate,Corporate Direct,Breakfast Included,4.0,23:00,UPI,Suite
BKG040427,CID4940,251,51,2024-06-05,2024-06-07,2024-06-03,2,1922.0,0,1922.0,1922.0,0,2,1,OTA,Agoda,Breakfast Included,2.6,12:59,UPI,Standard
BKG040428,CID3665,6,2,2024-01-03,2024-01-04,2024-01-01,1,942.01,5,894.91,894.91,0,119,3,Corporate,Corporate Direct,Breakfast Included,3.7,18:01,UPI,Standard
BKG040429,CID4628,51,11,2024-08-15,2024-08-18,2024-07-16,3,4020.33,20,3216.26,3216.26,0,30,2,Corporate,Corporate Direct,Breakfast Included,,20:28,Credit Card,Standard
BKG040430,CID0343,65,13,2024-11-06,2024-11-09,2024-10-27,3,32954.63,0,32954.63,32954.63,0,10,4,Walk-in,Walk-in,Breakfast Included,4.6,23:34,Debit Card,Luxury
BKG040431,CID4326,276,56,2024-12-04,2024-12-06,2024-11-14,2,2360.43,15,2006.37,2006.37,0,20,1,Online,OYO Website,Full Board,,14:20,UPI,Standard
BKG040432,CID7255,145,29,2024-10-16,2024-10-17,2024-09-12,1,7502.27,30,5251.59,5251.59,0,34,2,Corporate,Corporate Direct,No Meal,,21:07,Debit Card,Luxury
BKG040433,CID1621,287,58,2024-02-08,2024-02-13,2024-01-14,5,12098.37,25,9073.78,9073.78,0,25,1,Corporate,Corporate Direct,Half Board,3.4,10:43,Debit Card,Deluxe
BKG040434,CID7059,162,33,2024-06-11,2024-06-14,2024-06-08,3,5933.66,0,5933.66,5933.66,0,3,2,OTA,Booking.com,No Meal,,21:56,UPI,Deluxe
BKG040435,CID7232,241,49,2024-02-10,2024-02-15,2024-02-03,5,5392.8,10,4853.52,4853.52,0,7,1,OTA,Agoda,Half Board,3.4,11:41,Credit Card,Standard
BKG040436,CID7391,147,30,2024-08-02,2024-08-03,2024-07-05,1,2313.26,0,2313.26,0.0,1,28,2,OTA,Agoda,No Meal,3.5,14:21,Wallet,Deluxe
BKG040437,CID0966,122,25,2024-02-14,2024-02-15,2024-01-01,1,2359.22,25,1769.42,1769.42,0,104,2,OTA,Goibibo,No Meal,3.6,22:09,UPI,Deluxe
BKG040438,CID6851,186,38,2024-09-17,2024-09-23,2024-09-17,6,6490.68,0,6490.68,6490.68,0,0,2,Walk-in,Walk-in,Half Board,3.1,23:32,UPI,Standard
BKG040439,CID5882,207,42,2024-06-18,2024-06-21,2024-06-04,3,6809.25,10,6128.32,6128.32,0,14,1,Corporate,Corporate Direct,No Meal,,10:56,Cash,Deluxe
BKG040440,CID5719,176,36,2024-10-02,2024-10-04,2024-09-30,2,2090.9,25,1568.18,1568.18,0,2,1,OTA,Agoda,Half Board,4.3,19:49,Debit Card,Standard
BKG040441,CID5846,314,63,2024-10-02,2024-10-05,2024-10-02,3,16474.61,15,14003.42,14003.42,0,0,2,Corporate,Corporate Direct,No Meal,3.8,21:14,Credit Card,Suite
BKG040442,CID6666,131,27,2024-07-20,2024-07-23,2024-07-11,3,3161.45,20,2529.16,2529.16,0,9,1,Online,OYO Website,Breakfast Included,4.5,18:50,Debit Card,Standard
BKG040443,CID2742,236,48,2024-07-02,2024-07-05,2024-06-15,3,2846.53,5,2704.2,2704.2,0,17,2,Corporate,Corporate Direct,No Meal,4.3,21:09,Wallet,Standard
BKG040444,CID2938,116,24,2024-12-07,2024-12-09,2024-11-12,2,2137.1,0,2137.1,2137.1,0,25,1,OTA,Goibibo,Breakfast Included,3.2,18:35,Wallet,Standard
BKG040445,CID3356,170,34,2024-04-13,2024-04-16,2024-04-13,3,23117.84,20,18494.27,18494.27,0,0,2,Travel Agent,Goibibo,Breakfast Included,3.2,18:39,Credit Card,Luxury
BKG040446,CID6534,6,2,2024-10-12,2024-10-13,2024-09-19,1,864.68,5,821.45,821.45,0,23,1,Travel Agent,Goibibo,Breakfast Included,3.8,23:53,Credit Card,Standard
BKG040447,CID0608,86,18,2024-02-07,2024-02-08,2024-02-02,1,1565.34,0,1565.34,0.0,1,5,2,Corporate,Corporate Direct,No Meal,3.1,15:21,Debit Card,Standard
BKG040448,CID3600,162,33,2024-11-29,2024-12-01,2024-11-25,2,3788.59,20,3030.87,0.0,1,4,2,Online,OYO Website,Breakfast Included,3.0,12:43,UPI,Deluxe
BKG040449,CID4156,44,9,2024-11-19,2024-11-21,2024-10-21,2,12464.53,30,8725.17,0.0,1,29,1,OTA,Agoda,No Meal,3.7,21:44,Net Banking,Suite
BKG040450,CID0004,286,58,2024-04-02,2024-04-06,2024-03-31,4,5060.76,0,5060.76,0.0,1,2,1,Online,OYO Website,Breakfast Included,4.5,02:43,Credit Card,Standard
BKG040451,CID3398,226,46,2024-12-16,2024-12-18,2024-11-28,2,2226.21,0,2226.21,0.0,1,18,4,OTA,Goibibo,No Meal,4.6,19:38,Credit Card,Standard
BKG040452,CID6824,158,32,2024-07-23,2024-07-25,2024-07-18,2,6875.15,20,5500.12,0.0,1,5,3,Walk-in,Walk-in,Half Board,4.3,08:37,Net Banking,Premium
BKG040453,CID2727,209,42,2024-09-21,2024-09-24,2024-08-13,3,17076.31,0,17076.31,17076.31,0,39,1,Online,OYO App,Half Board,2.5,21:21,UPI,Suite
BKG040454,CID6673,70,14,2024-12-30,2024-12-31,2024-12-23,1,6465.61,20,5172.49,5172.49,0,7,2,Corporate,Corporate Direct,No Meal,3.6,20:41,UPI,Luxury
BKG040455,CID5902,16,4,2024-05-27,2024-05-28,2024-05-16,1,1177.96,5,1119.06,1119.06,0,11,1,Walk-in,Walk-in,No Meal,4.3,15:06,Debit Card,Standard
BKG040456,CID0451,10,2,2024-12-04,2024-12-05,2024-12-02,1,12406.55,10,11165.9,0.0,1,2,2,Walk-in,Walk-in,No Meal,,21:13,Credit Card,Luxury
BKG040457,CID1797,13,3,2024-05-07,2024-05-08,2024-05-07,1,3445.37,20,2756.3,0.0,1,0,2,Corporate,Corporate Direct,No Meal,4.3,18:35,Wallet,Premium
BKG040458,CID3395,47,10,2024-04-16,2024-04-18,2024-03-28,2,3904.81,5,3709.57,0.0,1,19,4,OTA,Booking.com,Breakfast Included,,19:02,UPI,Deluxe
BKG040459,CID1245,316,64,2024-07-31,2024-08-02,2024-07-23,2,1745.56,20,1396.45,1396.45,0,8,3,Corporate,Corporate Direct,Breakfast Included,3.5,20:01,Credit Card,Standard
BKG040460,CID6675,201,41,2024-08-01,2024-08-06,2024-07-06,5,7426.73,15,6312.72,6312.72,0,26,1,Online,OYO App,Half Board,3.2,19:56,UPI,Standard
BKG040461,CID2406,304,61,2024-02-12,2024-02-15,2024-02-11,3,18110.69,15,15394.09,15394.09,0,1,1,Online,OYO App,No Meal,3.6,18:30,Debit Card,Suite
BKG040462,CID1881,104,21,2024-04-28,2024-05-01,2024-04-05,3,22058.93,10,19853.04,19853.04,0,23,4,Online,OYO App,Breakfast Included,3.0,22:08,UPI,Suite
BKG040463,CID0630,285,57,2024-11-26,2024-11-27,2024-11-12,1,7432.73,10,6689.46,6689.46,0,14,3,Corporate,Corporate Direct,No Meal,4.5,16:37,Credit Card,Luxury
BKG040464,CID2595,138,28,2024-03-26,2024-03-28,2024-03-01,2,6890.16,0,6890.16,6890.16,0,25,2,OTA,Agoda,No Meal,4.2,19:53,Wallet,Premium
BKG040465,CID2993,249,50,2024-03-12,2024-03-15,2024-03-06,3,14504.36,0,14504.36,14504.36,0,6,2,Online,OYO Website,Breakfast Included,4.2,14:29,Net Banking,Suite
BKG040466,CID7305,18,4,2024-03-14,2024-03-17,2024-02-06,3,8023.03,15,6819.58,6819.58,0,37,3,OTA,MakeMyTrip,Full Board,4.9,18:01,Debit Card,Premium
BKG040467,CID2578,260,52,2024-08-26,2024-08-30,2024-07-24,4,56204.22,0,56204.22,56204.22,0,33,4,Corporate,Corporate Direct,Breakfast Included,3.9,13:06,Credit Card,Luxury
BKG040468,CID0647,151,31,2024-03-02,2024-03-05,2024-02-18,3,3449.13,0,3449.13,3449.13,0,13,1,Online,OYO Website,Breakfast Included,4.4,20:54,Debit Card,Standard
BKG040469,CID3750,129,26,2024-05-08,2024-05-12,2024-04-19,4,27602.7,0,27602.7,27602.7,0,19,3,OTA,Goibibo,No Meal,4.9,18:00,Debit Card,Suite
BKG040470,CID4697,119,24,2024-03-07,2024-03-12,2024-01-31,5,20288.1,15,17244.88,0.0,1,36,1,Walk-in,Walk-in,No Meal,4.2,18:59,Net Banking,Suite
BKG040471,CID5457,17,4,2024-08-28,2024-08-31,2024-08-28,3,5409.76,30,3786.83,3786.83,0,0,1,Online,OYO App,Breakfast Included,3.5,17:32,Net Banking,Deluxe
BKG040472,CID4178,306,62,2024-09-19,2024-09-20,2024-09-12,1,1264.74,5,1201.5,1201.5,0,7,2,OTA,Goibibo,Breakfast Included,3.8,19:42,Net Banking,Standard
BKG040473,CID3487,101,21,2024-11-28,2024-11-30,2024-11-27,2,2393.53,0,2393.53,2393.53,0,1,4,Online,OYO Website,Breakfast Included,4.0,18:10,Wallet,Standard
BKG040474,CID1674,122,25,2024-05-17,2024-05-21,2024-03-05,4,10905.77,30,7634.04,0.0,1,73,2,OTA,Booking.com,No Meal,2.1,18:47,UPI,Deluxe
BKG040475,CID3304,270,54,2024-03-29,2024-04-01,2024-03-29,3,35127.42,10,31614.68,31614.68,0,0,2,OTA,Agoda,No Meal,,21:20,Wallet,Luxury
BKG040476,CID0278,208,42,2024-07-07,2024-07-08,2024-07-03,1,3268.7,25,2451.52,2451.52,0,4,2,Corporate,Corporate Direct,Breakfast Included,3.6,21:47,Wallet,Premium
BKG040477,CID0196,213,43,2024-04-19,2024-04-20,2024-03-22,1,3054.4,5,2901.68,2901.68,0,28,1,Travel Agent,Goibibo,Half Board,,22:15,Net Banking,Premium
BKG040478,CID6947,266,54,2024-05-25,2024-05-26,2024-05-12,1,1117.02,0,1117.02,1117.02,0,13,1,Online,OYO Website,Breakfast Included,3.9,19:34,Net Banking,Standard
BKG040479,CID6293,72,15,2024-06-02,2024-06-03,2024-05-22,1,1795.14,5,1705.38,1705.38,0,11,2,Corporate,Corporate Direct,Breakfast Included,3.8,17:12,Credit Card,Deluxe
BKG040480,CID3330,196,40,2024-02-15,2024-02-18,2024-01-18,3,2998.05,25,2248.54,0.0,1,28,2,Corporate,Corporate Direct,No Meal,4.7,14:50,Debit Card,Standard
BKG040481,CID6874,303,61,2024-04-05,2024-04-08,2024-03-19,3,7378.32,0,7378.32,7378.32,0,17,1,Online,OYO Website,Breakfast Included,4.3,17:31,UPI,Premium
BKG040482,CID5215,162,33,2024-01-27,2024-01-29,2024-01-01,2,3544.34,5,3367.12,3367.12,0,27,1,Online,OYO App,No Meal,3.5,17:15,Debit Card,Deluxe
BKG040483,CID2936,27,6,2024-12-15,2024-12-17,2024-12-09,2,4489.95,10,4040.96,4040.96,0,6,1,Corporate,Corporate Direct,No Meal,3.4,20:41,Credit Card,Deluxe
BKG040484,CID4377,26,6,2024-01-24,2024-01-25,2024-01-20,1,892.28,5,847.67,847.67,0,4,2,OTA,Booking.com,Breakfast Included,4.4,13:23,Cash,Standard
BKG040485,CID2877,320,64,2024-07-01,2024-07-02,2024-05-09,1,16704.67,5,15869.44,15869.44,0,53,3,Walk-in,Walk-in,Breakfast Included,4.0,19:58,Net Banking,Luxury
BKG040486,CID5653,178,36,2024-10-05,2024-10-12,2024-09-18,7,20635.77,0,20635.77,20635.77,0,17,1,Corporate,Corporate Direct,Breakfast Included,4.4,10:07,Wallet,Premium
BKG040487,CID7028,147,30,2024-02-08,2024-02-09,2024-02-03,1,2129.48,0,2129.48,2129.48,0,5,2,Online,OYO Website,No Meal,,13:18,UPI,Deluxe
BKG040488,CID0081,91,19,2024-05-01,2024-05-02,2024-04-25,1,1336.44,5,1269.62,1269.62,0,6,1,Online,OYO Website,Half Board,4.3,21:08,Credit Card,Standard
BKG040489,CID2880,211,43,2024-03-28,2024-04-04,2024-02-19,7,7122.35,5,6766.23,6766.23,0,38,4,Online,OYO App,No Meal,,15:53,Debit Card,Standard
BKG040490,CID5761,204,41,2024-09-19,2024-09-24,2024-09-19,5,21556.17,20,17244.94,17244.94,0,0,1,Travel Agent,MakeMyTrip,Full Board,3.5,22:49,UPI,Suite
BKG040491,CID0403,213,43,2024-08-29,2024-08-30,2024-08-27,1,3208.88,5,3048.44,3048.44,0,2,1,Online,OYO Website,No Meal,4.1,22:26,UPI,Premium
BKG040492,CID4683,231,47,2024-08-31,2024-09-06,2024-08-31,6,6682.18,25,5011.64,5011.64,0,0,2,Corporate,Corporate Direct,No Meal,4.1,21:52,Net Banking,Standard
BKG040493,CID6139,300,60,2024-04-21,2024-04-22,2024-04-06,1,10209.09,0,10209.09,0.0,1,15,1,Travel Agent,Goibibo,Breakfast Included,3.5,17:08,UPI,Luxury
BKG040494,CID5245,173,35,2024-02-25,2024-02-27,2024-01-31,2,5528.41,5,5251.99,0.0,1,25,2,Online,OYO Website,No Meal,,19:59,UPI,Premium
BKG040495,CID0531,265,53,2024-11-03,2024-11-04,2024-10-31,1,12047.81,30,8433.47,0.0,1,3,1,Online,OYO Website,No Meal,3.4,14:08,Debit Card,Luxury
BKG040496,CID1522,111,23,2024-08-02,2024-08-03,2024-07-28,1,1331.16,10,1198.04,1198.04,0,5,2,Online,OYO Website,Breakfast Included,3.6,21:14,Net Banking,Standard
BKG040497,CID3320,69,14,2024-12-01,2024-12-03,2024-11-16,2,8704.92,15,7399.18,7399.18,0,15,2,OTA,Goibibo,Breakfast Included,,14:01,Wallet,Suite
BKG040498,CID6104,26,6,2024-12-19,2024-12-26,2024-11-21,7,5419.39,25,4064.54,4064.54,0,28,1,OTA,Booking.com,No Meal,4.5,05:14,Cash,Standard
BKG040499,CID7375,213,43,2024-02-28,2024-02-29,2024-02-24,1,3208.13,10,2887.32,2887.32,0,4,3,OTA,Agoda,No Meal,4.0,12:39,Wallet,Premium
BKG040500,CID3944,126,26,2024-04-03,2024-04-06,2024-03-24,3,3593.05,30,2515.13,2515.13,0,10,1,Online,OYO App,No Meal,,18:57,Credit Card,Standard
BKG040501,CID5968,116,24,2024-09-04,2024-09-07,2024-09-04,3,2813.72,0,2813.72,2813.72,0,0,1,Walk-in,Walk-in,No Meal,5.0,16:35,Net Banking,Standard
BKG040502,CID3032,141,29,2024-06-02,2024-06-05,2024-05-27,3,4714.96,20,3771.97,3771.97,0,6,4,Travel Agent,Goibibo,No Meal,3.4,21:05,Credit Card,Standard
BKG040503,CID2671,278,56,2024-04-17,2024-04-18,2024-04-16,1,3078.74,25,2309.05,2309.05,0,1,2,OTA,Booking.com,No Meal,4.1,12:11,Credit Card,Premium
BKG040504,CID3212,233,47,2024-10-06,2024-10-08,2024-08-31,2,5254.34,20,4203.47,4203.47,0,36,2,Online,OYO Website,Full Board,4.0,20:50,Credit Card,Premium
BKG040505,CID6468,262,53,2024-04-11,2024-04-13,2024-03-06,2,2910.74,5,2765.2,2765.2,0,36,2,Corporate,Corporate Direct,No Meal,4.0,18:44,Wallet,Deluxe
BKG040506,CID1006,150,30,2024-10-10,2024-10-12,2024-09-29,2,17529.31,0,17529.31,0.0,1,11,1,OTA,Goibibo,No Meal,3.9,16:32,Net Banking,Luxury
BKG040507,CID2814,104,21,2024-10-16,2024-10-17,2024-10-05,1,7068.74,30,4948.12,4948.12,0,11,1,Travel Agent,MakeMyTrip,Breakfast Included,,14:14,Credit Card,Suite
BKG040508,CID1871,57,12,2024-07-31,2024-08-01,2024-07-15,1,1850.65,5,1758.12,1758.12,0,16,2,OTA,Goibibo,No Meal,,18:42,Credit Card,Deluxe
BKG040509,CID0152,207,42,2024-03-21,2024-03-23,2024-02-28,2,4944.04,0,4944.04,0.0,1,22,1,Travel Agent,MakeMyTrip,No Meal,4.3,19:37,Net Banking,Deluxe
BKG040510,CID7260,226,46,2024-03-04,2024-03-06,2024-01-30,2,1986.18,10,1787.56,1787.56,0,34,2,Travel Agent,MakeMyTrip,No Meal,3.7,19:50,UPI,Standard
BKG040511,CID2924,198,40,2024-06-02,2024-06-05,2024-05-23,3,6793.4,15,5774.39,5774.39,0,10,1,Online,OYO Website,Half Board,4.3,22:03,Wallet,Premium
BKG040512,CID3016,152,31,2024-07-25,2024-07-28,2024-07-24,3,6796.75,15,5777.24,5777.24,0,1,1,Online,OYO App,Breakfast Included,3.6,18:30,Credit Card,Deluxe
BKG040513,CID7146,276,56,2024-03-08,2024-03-11,2024-02-28,3,4054.41,10,3648.97,3648.97,0,9,4,OTA,Agoda,No Meal,3.7,14:37,Credit Card,Standard
BKG040514,CID0726,201,41,2024-11-03,2024-11-07,2024-10-29,4,6673.18,10,6005.86,6005.86,0,5,1,Walk-in,Walk-in,No Meal,4.4,10:14,Credit Card,Standard
BKG040515,CID4479,103,21,2024-11-03,2024-11-08,2024-10-04,5,20039.5,10,18035.55,18035.55,0,30,3,OTA,MakeMyTrip,No Meal,4.8,06:36,Credit Card,Premium
BKG040516,CID5797,292,59,2024-11-08,2024-11-11,2024-11-08,3,5692.36,0,5692.36,0.0,1,0,2,Online,OYO Website,Breakfast Included,3.9,20:33,Wallet,Deluxe
BKG040517,CID5423,173,35,2024-06-30,2024-07-03,2024-06-24,3,7098.97,0,7098.97,7098.97,0,6,1,OTA,MakeMyTrip,Half Board,,20:15,Net Banking,Premium
BKG040518,CID3114,201,41,2024-10-06,2024-10-07,2024-09-27,1,1705.68,0,1705.68,1705.68,0,9,2,OTA,Goibibo,Breakfast Included,3.9,21:10,Credit Card,Standard
BKG040519,CID2168,257,52,2024-11-07,2024-11-10,2024-11-04,3,7831.78,20,6265.42,0.0,1,3,2,Travel Agent,Goibibo,Breakfast Included,3.7,18:59,Wallet,Deluxe
BKG040520,CID5619,226,46,2024-10-15,2024-10-16,2024-10-08,1,1064.66,5,1011.43,1011.43,0,7,1,Walk-in,Walk-in,No Meal,4.0,19:32,Debit Card,Standard
BKG040521,CID2011,50,10,2024-10-14,2024-10-21,2024-09-09,7,88928.72,10,80035.85,0.0,1,35,3,OTA,Booking.com,No Meal,4.2,19:31,Credit Card,Luxury
BKG040522,CID0040,17,4,2024-04-25,2024-04-28,2024-04-01,3,4695.21,0,4695.21,4695.21,0,24,2,Travel Agent,MakeMyTrip,No Meal,4.1,15:52,Debit Card,Deluxe
BKG040523,CID7025,181,37,2024-08-10,2024-08-12,2024-07-20,2,2410.68,5,2290.15,2290.15,0,21,2,OTA,Booking.com,Full Board,3.8,23:48,Debit Card,Standard
BKG040524,CID2665,130,26,2024-11-07,2024-11-11,2024-11-02,4,49655.89,0,49655.89,0.0,1,5,1,OTA,Agoda,No Meal,3.2,23:43,UPI,Luxury
BKG040525,CID7366,107,22,2024-10-31,2024-11-01,2024-10-17,1,1706.05,10,1535.44,0.0,1,14,2,OTA,Booking.com,No Meal,3.9,18:07,Credit Card,Deluxe
BKG040526,CID1350,283,57,2024-12-20,2024-12-25,2024-08-22,5,21036.93,5,19985.08,19985.08,0,120,1,Online,OYO Website,Breakfast Included,4.3,18:55,Cash,Premium
BKG040527,CID2310,198,40,2024-12-02,2024-12-03,2024-11-30,1,2648.76,10,2383.88,2383.88,0,2,1,Travel Agent,Goibibo,No Meal,4.6,18:19,Debit Card,Premium
BKG040528,CID2136,239,48,2024-12-27,2024-12-28,2024-12-19,1,5765.95,0,5765.95,5765.95,0,8,1,Online,OYO Website,No Meal,4.3,12:25,Credit Card,Suite
BKG040529,CID6901,23,5,2024-03-25,2024-03-27,2024-03-21,2,5788.67,0,5788.67,0.0,1,4,4,OTA,Goibibo,No Meal,,20:19,UPI,Premium
BKG040530,CID2632,134,27,2024-10-04,2024-10-07,2024-09-18,3,20166.65,30,14116.66,14116.66,0,16,3,OTA,Agoda,Half Board,4.4,21:25,UPI,Suite
BKG040531,CID0542,51,11,2024-09-14,2024-09-16,2024-08-03,2,2579.74,30,1805.82,1805.82,0,42,2,Corporate,Corporate Direct,No Meal,,22:06,Credit Card,Standard
BKG040532,CID7498,143,29,2024-08-30,2024-09-01,2024-08-30,2,5453.8,20,4363.04,4363.04,0,0,3,OTA,Booking.com,Breakfast Included,3.7,01:28,UPI,Premium
BKG040533,CID2665,256,52,2024-09-26,2024-09-29,2024-09-21,3,4990.83,30,3493.58,3493.58,0,5,1,Corporate,Corporate Direct,Half Board,4.1,20:44,UPI,Standard
BKG040534,CID5090,101,21,2024-05-16,2024-05-17,2024-05-01,1,1254.22,5,1191.51,1191.51,0,15,1,Walk-in,Walk-in,No Meal,3.3,19:57,Credit Card,Standard
BKG040535,CID4953,169,34,2024-11-02,2024-11-04,2024-09-28,2,9581.34,0,9581.34,9581.34,0,35,1,OTA,Agoda,No Meal,4.7,13:02,Debit Card,Suite
BKG040536,CID1639,214,43,2024-11-30,2024-12-02,2024-11-29,2,10439.06,30,7307.34,7307.34,0,1,2,Online,OYO App,No Meal,3.0,22:51,UPI,Suite
BKG040537,CID1647,162,33,2024-02-03,2024-02-06,2024-01-31,3,4546.7,20,3637.36,3637.36,0,3,2,Travel Agent,MakeMyTrip,Breakfast Included,4.0,19:37,UPI,Deluxe
BKG040538,CID5848,59,12,2024-02-26,2024-03-01,2024-02-24,4,19479.55,10,17531.6,0.0,1,2,1,Walk-in,Walk-in,Breakfast Included,4.5,23:21,UPI,Suite
BKG040539,CID2703,287,58,2024-06-30,2024-07-02,2024-06-10,2,5312.03,10,4780.83,4780.83,0,20,2,Online,OYO App,Breakfast Included,3.9,19:45,UPI,Deluxe
BKG040540,CID0472,271,55,2024-08-20,2024-08-23,2024-07-05,3,3918.87,20,3135.1,3135.1,0,46,3,Online,OYO App,No Meal,4.6,13:07,UPI,Standard
BKG040541,CID3846,66,14,2024-03-18,2024-03-20,2024-03-02,2,2650.49,20,2120.39,0.0,1,16,4,Online,OYO App,Breakfast Included,3.8,22:16,Credit Card,Standard
BKG040542,CID0594,48,10,2024-04-09,2024-04-11,2024-02-25,2,7809.17,20,6247.34,6247.34,0,44,2,Online,OYO App,Breakfast Included,3.7,21:18,Credit Card,Premium
BKG040543,CID2327,312,63,2024-06-16,2024-06-19,2024-06-09,3,6563.83,25,4922.87,4922.87,0,7,1,Corporate,Corporate Direct,Half Board,3.6,17:00,Credit Card,Deluxe
BKG040544,CID4248,70,14,2024-12-27,2024-12-31,2024-12-17,4,27156.58,20,21725.26,21725.26,0,10,4,OTA,Agoda,Half Board,4.5,16:36,Wallet,Luxury
